table	categories	attribute(s)	effect_size	missing
vectors1890	good vs. bad	mideast	-0.3566562189024143	['middleeastern', 'qatar', 'yucky', 'unthankful']
vectors1900	good vs. bad	mideast	-0.294485991084956	['middleeastern', 'qatar', 'yucky', 'unthankful']
vectors1910	good vs. bad	mideast	-0.2743822557428491	['middleeastern', 'qatar', 'yucky', 'unthankful']
vectors1920	good vs. bad	mideast	-0.21310167792857296	['middleeastern', 'qatar', 'yucky', 'unthankful']
vectors1930	good vs. bad	mideast	-0.1407957057437674	['middleeastern', 'qatar', 'yucky', 'unthankful']
vectors1940	good vs. bad	mideast	-0.07948724290752482	['middleeastern', 'qatar', 'yucky', 'unthankful']
vectors1950	good vs. bad	mideast	-0.0627209516377835	['middleeastern', 'qatar', 'yucky', 'unthankful']
vectors1960	good vs. bad	mideast	0.12414484724427795	['middleeastern', 'qatar', 'yucky', 'unthankful']
vectors1970	good vs. bad	mideast	0.09551906490941288	['middleeastern', 'qatar', 'yucky', 'unthankful']
vectors1980	good vs. bad	mideast	-0.09694165813690965	['middleeastern', 'qatar', 'yucky', 'unthankful']
vectors1990	good vs. bad	mideast	0.058054633424043774	['middleeastern', 'qatar', 'yucky', 'unthankful']
vectors2000	good vs. bad	mideast	0.19448907184987302	['middleeastern', 'qatar', 'yucky', 'unthankful']
vectors1810	good vs. bad	multiracial	0.0	['multiracial', 'multiracial', 'desegregated', 'multiethnic', 'biracial', 'multilingual', 'yucky', 'unthankful']
vectors1820	good vs. bad	multiracial	0.23082839315568224	['multiracial', 'multiracial', 'desegregated', 'multiethnic', 'biracial', 'multilingual', 'yucky', 'unthankful']
vectors1830	good vs. bad	multiracial	-0.12907098587518925	['multiracial', 'multiracial', 'desegregated', 'multiethnic', 'biracial', 'multilingual', 'yucky', 'unthankful']
vectors1840	good vs. bad	multiracial	0.11779567070746562	['multiracial', 'multiracial', 'desegregated', 'multiethnic', 'biracial', 'multilingual', 'yucky', 'unthankful']
vectors1850	good vs. bad	multiracial	0.5226664140633747	['multiracial', 'multiracial', 'desegregated', 'multiethnic', 'biracial', 'multilingual', 'yucky', 'unthankful']
vectors1860	good vs. bad	multiracial	0.4493082264315957	['multiracial', 'multiracial', 'desegregated', 'multiethnic', 'biracial', 'multilingual', 'yucky', 'unthankful']
vectors1870	good vs. bad	multiracial	0.4056654383040237	['multiracial', 'multiracial', 'desegregated', 'multiethnic', 'biracial', 'multilingual', 'yucky', 'unthankful']
vectors1880	good vs. bad	multiracial	0.08564264504934528	['multiracial', 'multiracial', 'desegregated', 'multiethnic', 'biracial', 'multilingual', 'yucky', 'unthankful']
vectors1890	good vs. bad	multiracial	-0.21636059029536775	['multiracial', 'multiracial', 'desegregated', 'multiethnic', 'biracial', 'multilingual', 'yucky', 'unthankful']
vectors1900	good vs. bad	multiracial	-0.1796797677565677	['multiracial', 'multiracial', 'desegregated', 'multiethnic', 'biracial', 'multilingual', 'yucky', 'unthankful']
vectors1910	good vs. bad	multiracial	-0.09142386834682245	['multiracial', 'multiracial', 'desegregated', 'multiethnic', 'biracial', 'multilingual', 'yucky', 'unthankful']
vectors1920	good vs. bad	multiracial	0.0030688002474441966	['multiracial', 'multiracial', 'desegregated', 'multiethnic', 'biracial', 'multilingual', 'yucky', 'unthankful']
vectors1930	good vs. bad	multiracial	0.0496004872543332	['multiracial', 'multiracial', 'desegregated', 'multiethnic', 'biracial', 'multilingual', 'yucky', 'unthankful']
vectors1940	good vs. bad	multiracial	0.09715887995838085	['multiracial', 'multiracial', 'desegregated', 'multiethnic', 'biracial', 'multilingual', 'yucky', 'unthankful']
vectors1950	good vs. bad	multiracial	0.26749611784153743	['multiracial', 'multiracial', 'desegregated', 'multiethnic', 'biracial', 'multilingual', 'yucky', 'unthankful']
vectors1960	good vs. bad	multiracial	0.2240410225711922	['multiracial', 'multiracial', 'desegregated', 'multiethnic', 'biracial', 'multilingual', 'yucky', 'unthankful']
vectors1970	good vs. bad	multiracial	0.3315205679853422	['multiracial', 'multiracial', 'desegregated', 'multiethnic', 'biracial', 'multilingual', 'yucky', 'unthankful']
vectors1980	good vs. bad	multiracial	0.24814767421315917	['multiracial', 'multiracial', 'desegregated', 'multiethnic', 'biracial', 'multilingual', 'yucky', 'unthankful']
vectors1990	good vs. bad	multiracial	0.40234382803720153	['multiracial', 'multiracial', 'desegregated', 'multiethnic', 'biracial', 'multilingual', 'yucky', 'unthankful']
vectors2000	good vs. bad	multiracial	0.5988119260239996	['multiracial', 'multiracial', 'desegregated', 'multiethnic', 'biracial', 'multilingual', 'yucky', 'unthankful']
vectors1810	good vs. bad	native	0.29384281059586126	['aborigine', 'inuit', 'comache', 'lakota', 'pima', 'yucky', 'unthankful']
vectors1820	good vs. bad	native	0.1274878870007945	['aborigine', 'inuit', 'comache', 'lakota', 'pima', 'yucky', 'unthankful']
vectors1830	good vs. bad	native	-0.36028282918943005	['aborigine', 'inuit', 'comache', 'lakota', 'pima', 'yucky', 'unthankful']
vectors1840	good vs. bad	native	0.2630421580925189	['aborigine', 'inuit', 'comache', 'lakota', 'pima', 'yucky', 'unthankful']
vectors1850	good vs. bad	native	-0.27597348314437564	['aborigine', 'inuit', 'comache', 'lakota', 'pima', 'yucky', 'unthankful']
vectors1860	good vs. bad	native	-0.19207039691631497	['aborigine', 'inuit', 'comache', 'lakota', 'pima', 'yucky', 'unthankful']
vectors1870	good vs. bad	native	-0.15301832239683633	['aborigine', 'inuit', 'comache', 'lakota', 'pima', 'yucky', 'unthankful']
vectors1880	good vs. bad	native	-0.4160027496234726	['aborigine', 'inuit', 'comache', 'lakota', 'pima', 'yucky', 'unthankful']
vectors1890	good vs. bad	native	-0.5189970804312378	['aborigine', 'inuit', 'comache', 'lakota', 'pima', 'yucky', 'unthankful']
vectors1900	good vs. bad	native	-0.34244182878348794	['aborigine', 'inuit', 'comache', 'lakota', 'pima', 'yucky', 'unthankful']
vectors1910	good vs. bad	native	-0.3016548606902339	['aborigine', 'inuit', 'comache', 'lakota', 'pima', 'yucky', 'unthankful']
vectors1920	good vs. bad	native	-0.13273104655016757	['aborigine', 'inuit', 'comache', 'lakota', 'pima', 'yucky', 'unthankful']
vectors1930	good vs. bad	native	-0.10676840210927938	['aborigine', 'inuit', 'comache', 'lakota', 'pima', 'yucky', 'unthankful']
vectors1940	good vs. bad	native	0.007908630185479973	['aborigine', 'inuit', 'comache', 'lakota', 'pima', 'yucky', 'unthankful']
vectors1950	good vs. bad	native	0.08323181436537642	['aborigine', 'inuit', 'comache', 'lakota', 'pima', 'yucky', 'unthankful']
vectors1960	good vs. bad	native	0.12227548202095899	['aborigine', 'inuit', 'comache', 'lakota', 'pima', 'yucky', 'unthankful']
vectors1970	good vs. bad	native	0.16280203436593021	['aborigine', 'inuit', 'comache', 'lakota', 'pima', 'yucky', 'unthankful']
vectors1980	good vs. bad	native	0.08000066845447816	['aborigine', 'inuit', 'comache', 'lakota', 'pima', 'yucky', 'unthankful']
vectors1990	good vs. bad	native	0.2572884106726577	['aborigine', 'inuit', 'comache', 'lakota', 'pima', 'yucky', 'unthankful']
vectors2000	good vs. bad	native	0.3647954316703317	['aborigine', 'inuit', 'comache', 'lakota', 'pima', 'yucky', 'unthankful']
vectors1810	good vs. bad	old	0.36258238118973074	['yucky', 'unthankful']
vectors1820	good vs. bad	old	0.49788246786033835	['yucky', 'unthankful']
vectors1830	good vs. bad	old	0.11370981567222795	['yucky', 'unthankful']
vectors1840	good vs. bad	old	0.06942693291214312	['yucky', 'unthankful']
vectors1850	good vs. bad	old	0.17557167900242637	['yucky', 'unthankful']
vectors1860	good vs. bad	old	0.01674055520846788	['yucky', 'unthankful']
vectors1870	good vs. bad	old	-0.14268127638500344	['yucky', 'unthankful']
vectors1880	good vs. bad	old	-0.24869127712645883	['yucky', 'unthankful']
vectors1890	good vs. bad	old	-0.18514644141541636	['yucky', 'unthankful']
vectors1900	good vs. bad	old	-0.13007565930137382	['yucky', 'unthankful']
vectors1910	good vs. bad	old	-0.0996196084733462	['yucky', 'unthankful']
vectors1920	good vs. bad	old	0.1702360673350744	['yucky', 'unthankful']
vectors1930	good vs. bad	old	0.09374883193357142	['yucky', 'unthankful']
vectors1940	good vs. bad	old	0.1660406997707185	['yucky', 'unthankful']
vectors1950	good vs. bad	old	0.24468269703954587	['yucky', 'unthankful']
vectors1960	good vs. bad	old	0.33663854485367395	['yucky', 'unthankful']
vectors1970	good vs. bad	old	0.39680480943297897	['yucky', 'unthankful']
vectors1980	good vs. bad	old	0.3643835363380538	['yucky', 'unthankful']
vectors1990	good vs. bad	old	0.37860127791539866	['yucky', 'unthankful']
vectors2000	good vs. bad	old	0.5948562089221372	['yucky', 'unthankful']
vectors1810	good vs. bad	indian	0.0	['bangladeshi', 'bengali', 'gujarati', 'rupee', 'tamil', 'malayalam', 'kannada', 'bihar', 'haryana', 'pradesh', 'punjabi', 'telugu', 'nepalese', 'nepali', 'bhutan', 'maldives', 'dravidian', 'indoaryan', 'assamese', 'assam', 'bhojpuri', 'haryanvi', 'odia', 'nagpuri', 'kashmiri', 'kannadiga', 'yucky', 'unthankful']
vectors1820	good vs. bad	indian	-0.22514268209661517	['bangladeshi', 'bengali', 'gujarati', 'rupee', 'tamil', 'malayalam', 'kannada', 'bihar', 'haryana', 'pradesh', 'punjabi', 'telugu', 'nepalese', 'nepali', 'bhutan', 'maldives', 'dravidian', 'indoaryan', 'assamese', 'assam', 'bhojpuri', 'haryanvi', 'odia', 'nagpuri', 'kashmiri', 'kannadiga', 'yucky', 'unthankful']
vectors1830	good vs. bad	indian	-0.21255220605915326	['bangladeshi', 'bengali', 'gujarati', 'rupee', 'tamil', 'malayalam', 'kannada', 'bihar', 'haryana', 'pradesh', 'punjabi', 'telugu', 'nepalese', 'nepali', 'bhutan', 'maldives', 'dravidian', 'indoaryan', 'assamese', 'assam', 'bhojpuri', 'haryanvi', 'odia', 'nagpuri', 'kashmiri', 'kannadiga', 'yucky', 'unthankful']
vectors1840	good vs. bad	indian	0.017114439517830156	['bangladeshi', 'bengali', 'gujarati', 'rupee', 'tamil', 'malayalam', 'kannada', 'bihar', 'haryana', 'pradesh', 'punjabi', 'telugu', 'nepalese', 'nepali', 'bhutan', 'maldives', 'dravidian', 'indoaryan', 'assamese', 'assam', 'bhojpuri', 'haryanvi', 'odia', 'nagpuri', 'kashmiri', 'kannadiga', 'yucky', 'unthankful']
vectors1850	good vs. bad	indian	-0.30821490694262343	['bangladeshi', 'bengali', 'gujarati', 'rupee', 'tamil', 'malayalam', 'kannada', 'bihar', 'haryana', 'pradesh', 'punjabi', 'telugu', 'nepalese', 'nepali', 'bhutan', 'maldives', 'dravidian', 'indoaryan', 'assamese', 'assam', 'bhojpuri', 'haryanvi', 'odia', 'nagpuri', 'kashmiri', 'kannadiga', 'yucky', 'unthankful']
vectors1860	good vs. bad	indian	-0.311420174496602	['bangladeshi', 'bengali', 'gujarati', 'rupee', 'tamil', 'malayalam', 'kannada', 'bihar', 'haryana', 'pradesh', 'punjabi', 'telugu', 'nepalese', 'nepali', 'bhutan', 'maldives', 'dravidian', 'indoaryan', 'assamese', 'assam', 'bhojpuri', 'haryanvi', 'odia', 'nagpuri', 'kashmiri', 'kannadiga', 'yucky', 'unthankful']
vectors1870	good vs. bad	indian	-0.351648563802721	['bangladeshi', 'bengali', 'gujarati', 'rupee', 'tamil', 'malayalam', 'kannada', 'bihar', 'haryana', 'pradesh', 'punjabi', 'telugu', 'nepalese', 'nepali', 'bhutan', 'maldives', 'dravidian', 'indoaryan', 'assamese', 'assam', 'bhojpuri', 'haryanvi', 'odia', 'nagpuri', 'kashmiri', 'kannadiga', 'yucky', 'unthankful']
vectors1880	good vs. bad	indian	-0.3234510497597523	['bangladeshi', 'bengali', 'gujarati', 'rupee', 'tamil', 'malayalam', 'kannada', 'bihar', 'haryana', 'pradesh', 'punjabi', 'telugu', 'nepalese', 'nepali', 'bhutan', 'maldives', 'dravidian', 'indoaryan', 'assamese', 'assam', 'bhojpuri', 'haryanvi', 'odia', 'nagpuri', 'kashmiri', 'kannadiga', 'yucky', 'unthankful']
vectors1890	good vs. bad	indian	-0.3413601640047476	['bangladeshi', 'bengali', 'gujarati', 'rupee', 'tamil', 'malayalam', 'kannada', 'bihar', 'haryana', 'pradesh', 'punjabi', 'telugu', 'nepalese', 'nepali', 'bhutan', 'maldives', 'dravidian', 'indoaryan', 'assamese', 'assam', 'bhojpuri', 'haryanvi', 'odia', 'nagpuri', 'kashmiri', 'kannadiga', 'yucky', 'unthankful']
vectors1900	good vs. bad	indian	-0.21405244921490496	['bangladeshi', 'bengali', 'gujarati', 'rupee', 'tamil', 'malayalam', 'kannada', 'bihar', 'haryana', 'pradesh', 'punjabi', 'telugu', 'nepalese', 'nepali', 'bhutan', 'maldives', 'dravidian', 'indoaryan', 'assamese', 'assam', 'bhojpuri', 'haryanvi', 'odia', 'nagpuri', 'kashmiri', 'kannadiga', 'yucky', 'unthankful']
vectors1910	good vs. bad	indian	-0.21726688893812254	['bangladeshi', 'bengali', 'gujarati', 'rupee', 'tamil', 'malayalam', 'kannada', 'bihar', 'haryana', 'pradesh', 'punjabi', 'telugu', 'nepalese', 'nepali', 'bhutan', 'maldives', 'dravidian', 'indoaryan', 'assamese', 'assam', 'bhojpuri', 'haryanvi', 'odia', 'nagpuri', 'kashmiri', 'kannadiga', 'yucky', 'unthankful']
vectors1920	good vs. bad	indian	-0.2704244274571739	['bangladeshi', 'bengali', 'gujarati', 'rupee', 'tamil', 'malayalam', 'kannada', 'bihar', 'haryana', 'pradesh', 'punjabi', 'telugu', 'nepalese', 'nepali', 'bhutan', 'maldives', 'dravidian', 'indoaryan', 'assamese', 'assam', 'bhojpuri', 'haryanvi', 'odia', 'nagpuri', 'kashmiri', 'kannadiga', 'yucky', 'unthankful']
vectors1930	good vs. bad	indian	-0.08628253713059415	['bangladeshi', 'bengali', 'gujarati', 'rupee', 'tamil', 'malayalam', 'kannada', 'bihar', 'haryana', 'pradesh', 'punjabi', 'telugu', 'nepalese', 'nepali', 'bhutan', 'maldives', 'dravidian', 'indoaryan', 'assamese', 'assam', 'bhojpuri', 'haryanvi', 'odia', 'nagpuri', 'kashmiri', 'kannadiga', 'yucky', 'unthankful']
vectors1940	good vs. bad	indian	-0.036569023040201105	['bangladeshi', 'bengali', 'gujarati', 'rupee', 'tamil', 'malayalam', 'kannada', 'bihar', 'haryana', 'pradesh', 'punjabi', 'telugu', 'nepalese', 'nepali', 'bhutan', 'maldives', 'dravidian', 'indoaryan', 'assamese', 'assam', 'bhojpuri', 'haryanvi', 'odia', 'nagpuri', 'kashmiri', 'kannadiga', 'yucky', 'unthankful']
vectors1950	good vs. bad	indian	-0.012251881235450268	['bangladeshi', 'bengali', 'gujarati', 'rupee', 'tamil', 'malayalam', 'kannada', 'bihar', 'haryana', 'pradesh', 'punjabi', 'telugu', 'nepalese', 'nepali', 'bhutan', 'maldives', 'dravidian', 'indoaryan', 'assamese', 'assam', 'bhojpuri', 'haryanvi', 'odia', 'nagpuri', 'kashmiri', 'kannadiga', 'yucky', 'unthankful']
vectors1960	good vs. bad	indian	0.1551928174628427	['bangladeshi', 'bengali', 'gujarati', 'rupee', 'tamil', 'malayalam', 'kannada', 'bihar', 'haryana', 'pradesh', 'punjabi', 'telugu', 'nepalese', 'nepali', 'bhutan', 'maldives', 'dravidian', 'indoaryan', 'assamese', 'assam', 'bhojpuri', 'haryanvi', 'odia', 'nagpuri', 'kashmiri', 'kannadiga', 'yucky', 'unthankful']
vectors1970	good vs. bad	indian	0.11471746458462401	['bangladeshi', 'bengali', 'gujarati', 'rupee', 'tamil', 'malayalam', 'kannada', 'bihar', 'haryana', 'pradesh', 'punjabi', 'telugu', 'nepalese', 'nepali', 'bhutan', 'maldives', 'dravidian', 'indoaryan', 'assamese', 'assam', 'bhojpuri', 'haryanvi', 'odia', 'nagpuri', 'kashmiri', 'kannadiga', 'yucky', 'unthankful']
vectors1980	good vs. bad	indian	0.0533761982112437	['bangladeshi', 'bengali', 'gujarati', 'rupee', 'tamil', 'malayalam', 'kannada', 'bihar', 'haryana', 'pradesh', 'punjabi', 'telugu', 'nepalese', 'nepali', 'bhutan', 'maldives', 'dravidian', 'indoaryan', 'assamese', 'assam', 'bhojpuri', 'haryanvi', 'odia', 'nagpuri', 'kashmiri', 'kannadiga', 'yucky', 'unthankful']
vectors1990	good vs. bad	indian	0.16912431551942259	['bangladeshi', 'bengali', 'gujarati', 'rupee', 'tamil', 'malayalam', 'kannada', 'bihar', 'haryana', 'pradesh', 'punjabi', 'telugu', 'nepalese', 'nepali', 'bhutan', 'maldives', 'dravidian', 'indoaryan', 'assamese', 'assam', 'bhojpuri', 'haryanvi', 'odia', 'nagpuri', 'kashmiri', 'kannadiga', 'yucky', 'unthankful']
vectors2000	good vs. bad	indian	0.06916901439237486	['bangladeshi', 'bengali', 'gujarati', 'rupee', 'tamil', 'malayalam', 'kannada', 'bihar', 'haryana', 'pradesh', 'punjabi', 'telugu', 'nepalese', 'nepali', 'bhutan', 'maldives', 'dravidian', 'indoaryan', 'assamese', 'assam', 'bhojpuri', 'haryanvi', 'odia', 'nagpuri', 'kashmiri', 'kannadiga', 'yucky', 'unthankful']
vectors1810	good vs. bad	asexual	0.0	['asexual', 'asexual', 'nonsexual', 'asexuality', 'asexy', 'sexfree', 'agamous', 'yucky', 'unthankful']
vectors1820	good vs. bad	asexual	0.0	['asexual', 'asexual', 'nonsexual', 'asexuality', 'asexy', 'sexfree', 'agamous', 'yucky', 'unthankful']
vectors1830	good vs. bad	asexual	0.0	['asexual', 'asexual', 'nonsexual', 'asexuality', 'asexy', 'sexfree', 'agamous', 'yucky', 'unthankful']
vectors1840	good vs. bad	asexual	-0.11300863675461134	['asexual', 'asexual', 'nonsexual', 'asexuality', 'asexy', 'sexfree', 'agamous', 'yucky', 'unthankful']
vectors1850	good vs. bad	asexual	0.0	['asexual', 'asexual', 'nonsexual', 'asexuality', 'asexy', 'sexfree', 'agamous', 'yucky', 'unthankful']
vectors1860	good vs. bad	asexual	0.0	['asexual', 'asexual', 'nonsexual', 'asexuality', 'asexy', 'sexfree', 'agamous', 'yucky', 'unthankful']
vectors1870	good vs. bad	asexual	0.0	['asexual', 'asexual', 'nonsexual', 'asexuality', 'asexy', 'sexfree', 'agamous', 'yucky', 'unthankful']
vectors1880	good vs. bad	asexual	0.0	['asexual', 'asexual', 'nonsexual', 'asexuality', 'asexy', 'sexfree', 'agamous', 'yucky', 'unthankful']
vectors1890	good vs. bad	asexual	0.0	['asexual', 'asexual', 'nonsexual', 'asexuality', 'asexy', 'sexfree', 'agamous', 'yucky', 'unthankful']
vectors1900	good vs. bad	asexual	0.0	['asexual', 'asexual', 'nonsexual', 'asexuality', 'asexy', 'sexfree', 'agamous', 'yucky', 'unthankful']
vectors1910	good vs. bad	asexual	0.0	['asexual', 'asexual', 'nonsexual', 'asexuality', 'asexy', 'sexfree', 'agamous', 'yucky', 'unthankful']
vectors1920	good vs. bad	asexual	0.0	['asexual', 'asexual', 'nonsexual', 'asexuality', 'asexy', 'sexfree', 'agamous', 'yucky', 'unthankful']
vectors1930	good vs. bad	asexual	0.0	['asexual', 'asexual', 'nonsexual', 'asexuality', 'asexy', 'sexfree', 'agamous', 'yucky', 'unthankful']
vectors1940	good vs. bad	asexual	0.0	['asexual', 'asexual', 'nonsexual', 'asexuality', 'asexy', 'sexfree', 'agamous', 'yucky', 'unthankful']
vectors1950	good vs. bad	asexual	0.0	['asexual', 'asexual', 'nonsexual', 'asexuality', 'asexy', 'sexfree', 'agamous', 'yucky', 'unthankful']
vectors1960	good vs. bad	asexual	0.0	['asexual', 'asexual', 'nonsexual', 'asexuality', 'asexy', 'sexfree', 'agamous', 'yucky', 'unthankful']
vectors1970	good vs. bad	asexual	0.0	['asexual', 'asexual', 'nonsexual', 'asexuality', 'asexy', 'sexfree', 'agamous', 'yucky', 'unthankful']
vectors1980	good vs. bad	asexual	0.0	['asexual', 'asexual', 'nonsexual', 'asexuality', 'asexy', 'sexfree', 'agamous', 'yucky', 'unthankful']
vectors1990	good vs. bad	asexual	0.25275235323508366	['asexual', 'asexual', 'nonsexual', 'asexuality', 'asexy', 'sexfree', 'agamous', 'yucky', 'unthankful']
vectors2000	good vs. bad	asexual	0.43090468999400444	['asexual', 'asexual', 'nonsexual', 'asexuality', 'asexy', 'sexfree', 'agamous', 'yucky', 'unthankful']
vectors1810	good vs. bad	atheist	0.0	['heterodox', 'freethinker', 'nonconformist', 'nonconforming', 'yucky', 'unthankful']
vectors1820	good vs. bad	atheist	0.20276144548658023	['heterodox', 'freethinker', 'nonconformist', 'nonconforming', 'yucky', 'unthankful']
vectors1830	good vs. bad	atheist	-0.39152127472484827	['heterodox', 'freethinker', 'nonconformist', 'nonconforming', 'yucky', 'unthankful']
vectors1840	good vs. bad	atheist	-0.38599694568631787	['heterodox', 'freethinker', 'nonconformist', 'nonconforming', 'yucky', 'unthankful']
vectors1850	good vs. bad	atheist	-0.5238944679035624	['heterodox', 'freethinker', 'nonconformist', 'nonconforming', 'yucky', 'unthankful']
vectors1860	good vs. bad	atheist	-0.43754040364858454	['heterodox', 'freethinker', 'nonconformist', 'nonconforming', 'yucky', 'unthankful']
vectors1870	good vs. bad	atheist	-0.3470848853603975	['heterodox', 'freethinker', 'nonconformist', 'nonconforming', 'yucky', 'unthankful']
vectors1880	good vs. bad	atheist	-0.4051718035320345	['heterodox', 'freethinker', 'nonconformist', 'nonconforming', 'yucky', 'unthankful']
vectors1890	good vs. bad	atheist	-0.35707246788780383	['heterodox', 'freethinker', 'nonconformist', 'nonconforming', 'yucky', 'unthankful']
vectors1900	good vs. bad	atheist	-0.30247186770753676	['heterodox', 'freethinker', 'nonconformist', 'nonconforming', 'yucky', 'unthankful']
vectors1910	good vs. bad	atheist	-0.24344489687873525	['heterodox', 'freethinker', 'nonconformist', 'nonconforming', 'yucky', 'unthankful']
vectors1920	good vs. bad	atheist	-0.11563829133248982	['heterodox', 'freethinker', 'nonconformist', 'nonconforming', 'yucky', 'unthankful']
vectors1930	good vs. bad	atheist	-0.09045358138948643	['heterodox', 'freethinker', 'nonconformist', 'nonconforming', 'yucky', 'unthankful']
vectors1940	good vs. bad	atheist	-0.01439915881304802	['heterodox', 'freethinker', 'nonconformist', 'nonconforming', 'yucky', 'unthankful']
vectors1950	good vs. bad	atheist	0.05523764539553282	['heterodox', 'freethinker', 'nonconformist', 'nonconforming', 'yucky', 'unthankful']
vectors1960	good vs. bad	atheist	0.20802254173571103	['heterodox', 'freethinker', 'nonconformist', 'nonconforming', 'yucky', 'unthankful']
vectors1970	good vs. bad	atheist	0.28698911227191753	['heterodox', 'freethinker', 'nonconformist', 'nonconforming', 'yucky', 'unthankful']
vectors1980	good vs. bad	atheist	0.27386050955411745	['heterodox', 'freethinker', 'nonconformist', 'nonconforming', 'yucky', 'unthankful']
vectors1990	good vs. bad	atheist	0.16010066123454963	['heterodox', 'freethinker', 'nonconformist', 'nonconforming', 'yucky', 'unthankful']
vectors2000	good vs. bad	atheist	0.5067388528500758	['heterodox', 'freethinker', 'nonconformist', 'nonconforming', 'yucky', 'unthankful']
vectors1810	good vs. bad	cancer	0.0	['chemo', 'carcinoma', 'carcinogen', 'ovarian', 'tumour', 'cancerpatient', 'yucky', 'unthankful']
vectors1820	good vs. bad	cancer	0.18221927410040437	['chemo', 'carcinoma', 'carcinogen', 'ovarian', 'tumour', 'cancerpatient', 'yucky', 'unthankful']
vectors1830	good vs. bad	cancer	-0.5269546751997863	['chemo', 'carcinoma', 'carcinogen', 'ovarian', 'tumour', 'cancerpatient', 'yucky', 'unthankful']
vectors1840	good vs. bad	cancer	-0.5502962948937213	['chemo', 'carcinoma', 'carcinogen', 'ovarian', 'tumour', 'cancerpatient', 'yucky', 'unthankful']
vectors1850	good vs. bad	cancer	-0.756696401715775	['chemo', 'carcinoma', 'carcinogen', 'ovarian', 'tumour', 'cancerpatient', 'yucky', 'unthankful']
vectors1860	good vs. bad	cancer	-0.4859971520514333	['chemo', 'carcinoma', 'carcinogen', 'ovarian', 'tumour', 'cancerpatient', 'yucky', 'unthankful']
vectors1870	good vs. bad	cancer	-0.6258618429168674	['chemo', 'carcinoma', 'carcinogen', 'ovarian', 'tumour', 'cancerpatient', 'yucky', 'unthankful']
vectors1880	good vs. bad	cancer	-0.6669886596154414	['chemo', 'carcinoma', 'carcinogen', 'ovarian', 'tumour', 'cancerpatient', 'yucky', 'unthankful']
vectors1890	good vs. bad	cancer	-0.7289403329213853	['chemo', 'carcinoma', 'carcinogen', 'ovarian', 'tumour', 'cancerpatient', 'yucky', 'unthankful']
vectors1900	good vs. bad	cancer	-0.6391847654019899	['chemo', 'carcinoma', 'carcinogen', 'ovarian', 'tumour', 'cancerpatient', 'yucky', 'unthankful']
vectors1910	good vs. bad	cancer	-0.49535117000324663	['chemo', 'carcinoma', 'carcinogen', 'ovarian', 'tumour', 'cancerpatient', 'yucky', 'unthankful']
vectors1920	good vs. bad	cancer	-0.41094703872404964	['chemo', 'carcinoma', 'carcinogen', 'ovarian', 'tumour', 'cancerpatient', 'yucky', 'unthankful']
vectors1930	good vs. bad	cancer	-0.3177959223340047	['chemo', 'carcinoma', 'carcinogen', 'ovarian', 'tumour', 'cancerpatient', 'yucky', 'unthankful']
vectors1940	good vs. bad	cancer	-0.17166999369611996	['chemo', 'carcinoma', 'carcinogen', 'ovarian', 'tumour', 'cancerpatient', 'yucky', 'unthankful']
vectors1950	good vs. bad	cancer	-0.18388064839244903	['chemo', 'carcinoma', 'carcinogen', 'ovarian', 'tumour', 'cancerpatient', 'yucky', 'unthankful']
vectors1960	good vs. bad	cancer	-0.15342385111783483	['chemo', 'carcinoma', 'carcinogen', 'ovarian', 'tumour', 'cancerpatient', 'yucky', 'unthankful']
vectors1970	good vs. bad	cancer	-0.14512525256745973	['chemo', 'carcinoma', 'carcinogen', 'ovarian', 'tumour', 'cancerpatient', 'yucky', 'unthankful']
vectors1980	good vs. bad	cancer	-0.14077857287016232	['chemo', 'carcinoma', 'carcinogen', 'ovarian', 'tumour', 'cancerpatient', 'yucky', 'unthankful']
vectors1990	good vs. bad	cancer	-0.17700650185844638	['chemo', 'carcinoma', 'carcinogen', 'ovarian', 'tumour', 'cancerpatient', 'yucky', 'unthankful']
vectors2000	good vs. bad	cancer	0.09042962057991472	['chemo', 'carcinoma', 'carcinogen', 'ovarian', 'tumour', 'cancerpatient', 'yucky', 'unthankful']
vectors1810	good vs. bad	depressed	0.25289945908673295	['ptsd', 'yucky', 'unthankful']
vectors1820	good vs. bad	depressed	0.14653811097238387	['ptsd', 'yucky', 'unthankful']
vectors1830	good vs. bad	depressed	-0.33742545022995696	['ptsd', 'yucky', 'unthankful']
vectors1840	good vs. bad	depressed	-0.5191583552250075	['ptsd', 'yucky', 'unthankful']
vectors1850	good vs. bad	depressed	-0.7212727535359539	['ptsd', 'yucky', 'unthankful']
vectors1860	good vs. bad	depressed	-0.43830641296938666	['ptsd', 'yucky', 'unthankful']
vectors1870	good vs. bad	depressed	-0.5918181376746687	['ptsd', 'yucky', 'unthankful']
vectors1880	good vs. bad	depressed	-0.617141514114725	['ptsd', 'yucky', 'unthankful']
vectors1890	good vs. bad	depressed	-0.52419474455908	['ptsd', 'yucky', 'unthankful']
vectors1900	good vs. bad	depressed	-0.44633266129207627	['ptsd', 'yucky', 'unthankful']
vectors1910	good vs. bad	depressed	-0.4505035421823746	['ptsd', 'yucky', 'unthankful']
vectors1920	good vs. bad	depressed	-0.3051507998212925	['ptsd', 'yucky', 'unthankful']
vectors1930	good vs. bad	depressed	-0.24598987148866877	['ptsd', 'yucky', 'unthankful']
